text,date,h_date
"Ich arbeitete mit Daniel Huber und seinen angestellten. Wir hatten einen Grossen 40 Tonnen zuglastwagen. Basler hatte die handbremse  nicht angezogen, und der 40 tönner rolltedavon, im leichten Gefälle der Strasse entlang. Ich war am Steuer und versuchte so langsam zu fahren wie irgend möglich, damit Daniel noch Sachen auf den Anhänger laden konnte. Kann kam ein grosser schwarzer Baustellen wasserschlauch welcher über die Strasse und zurück ging, jemand bewässerte etwas am rechten Straßenrand. Ich fuhr darüber und fragte mich ob es korrekt war, als der Lastwagen ins rutschen kam wegen des schlauches. Der schlauch wurde nicht wie üblich durch das gewicht abgeklemmt, sondern hob den Laster, welcher auf dem schlauch nun seitwärts rollte, bis die 2 Anhänger und das zugfahrzeug an die wand am Straßenrand rutschte. Wir hängten alles ab und Daniel (nur Andreas hatte die Prüfung, trotzdem fuhren wir alle) sagte ich müsse nun von der wand her seitdem spezial kraftgang, aber Vollgas, die Anhänger rauf auf die Fahrbahn Stossen. Ich hatte Angst der Laster würde zu schnell anfahren, ich hatte den spezialgang noch nie verwendet.",1348692600000,2012-09-26 20:50:00
"Ich baute sandburgen, riesengrosse, bessergesagt hätten es Fundamente oder mauern von Grossen Häusern werden sollen. Alle erwarteten mich als ich auf die Baustelle kam, denn ich wusste wie oder spielte eine wichtige Rolle beim bau der sandmauern. Ich hob mit Tobias Löcher in den Sand, Ca. 1.5 im Quadrat, wir arbeiteten gut im Team. Es waren 2 kubische Löcher. Dann wurde es Mittag, und alle gingen Essen, ausser mir.
Ich arbeitete immer noch 5 min. Mehr, bis es 20 nach 12 war und auch Tobias in den Mittag ging. Ich wollte auch gehen, es waren aber keine Kartoffeln mehr da, obwohl ich den Korb erst noch gesehen hatte. Ich fragte Roger der eben vorbeiging, ob er sie gesehen hätte, er verneinte und sagte ich müsse eben pünktlicher Mittag machen, dies sei sehr wichtig da man selbst kochen müsse. Dies sagten mir alle, auch vital (?). Ich kam dann schließlich doch noch zum kochen. Dann aber als ich das Wasser abdrehen wolle ging der Hahn kaputt oder reagierte nicht mehr. Auf alle fälle stoppte das Wasser nicht mehr. Ich kannte aber das Problem: man musste 2 Zähne aufdrehen, der eine war gleich unter dem lavabo, der andere ein stock tiefer. Beim zudrehen des ersten kam trotzdem noch Wasser. Also ging ihnen in den unteren stock, wo eine Bank einquartiert war, welche gerade ein apero hielt. Ich ging zur schiebetür rein, welche auf der Baustellen Entgegengesetzte Seite war, hatte aber nur ein badtuch umgeschlagen oder war nackt. Der bankier freute sich aber mich zu sehen, und ich sagte sie müssen endlich mal diesen Hahn oder Leitung reparieren. Dann ging ich nach hinten, links wo genau unter dem lavabo vom oberen stock die Leitung runterkam und auf bodenhöhe auch der 2te Hahn war. Es war ein kleiner messinghahn. Oben war das lavabo an einer aussenwand, welche im unteren stock eine Intendant war. Oben war es Tag und sonnig, unten Nacht und dunkel. Ich war sehr begehrt oder wichtig, auf der Baustelle. Ich war derjenige der die Idee hatte mit Sand zu bauen, deshalb brauchten sie mich. Sie legten mir aber alle nahe, dass es sehr wichtig sei pünktlich Mittag zu machen.",1348766280000,2012-09-27 17:18:00
"Ich und Pablo wollten eine Party oder Versammlung organisieren, wir hatten schon mehrere Erfolge geht damit, und Pablo fragte ob wir dies nun bewusst machen wollten. Wir suchten einen geeigneten Platz, denn anfangs waren wir unter einer blauen Plastik blache, relativ gross, aber wir wollten etwas womit uns die Leute verbinden konnten, etwas statisches. Mir kam dabei der blaue Lotus in den Sinn, eine Spiel oder Opium-Hölle in Luzern, leicht den hoger rauf wo luki (von tobi) mal seinen Geburtstag gefeiert hatte. Das lokal war zwar polizeilich geschlossen worden,man konnte es aber für einzelanlässe haben, und wir wollten es unbedingt. Ich Pablo und ein dritter gingen in die Richtung wo wir glaubten dass es war und unterwegs sahen wir etwas was uns bestätigte dass wir auf dem richtigen weg waren. In der langen Strasse, wo links nach einer Häuser Reihe der See oder Fluss war, und rechts mehrere Strassen von Häusern flankiert den hoger raufgingen, war linkerhand ein schmaler Durchgang welcher zu einem ""pärkli"" mit etwa 6 m. Durchmesser führte, rund. Es hatte da min. Ein Baum, und mehrere steinstatuen oder köpfe oder büsten welche am Boden rundherum einghakt waren. Ich und j. Hatten schon mal versucht die köpfe erfolglos zu bewegen. Ihnen hatte nun Pablo überredet mit mir schnell da runter zu gehen und es anzuschauen. Das Wasser plätscherte und alles war schön grün. Mehrere Kinder versuchten ebenfalls die statuen zu bewegen, ebenfalls erfolglos. Aber siehe, wenn eine welle kam, so hob die welle jeweils eine der statuen und drehte sie einmal längs und einmal quer um sich selbst, und wenn sie sich senkte so rasteten sie jeweils wieder perfekt ineinander ein, unbeweglich und fest. Es gab 2 Gruppen von büsten Raster, eine rechts und eine links. Wir staunten sehr als wir die welle sahen welche die büsten hob, welche wir nicht bewegen konnten. Dann gingen wir weiter und ich fand den blauen Lotus am Ende der Strasse, nach einer Treppe, leicht im hoger. Quer zur Strasse, ein langes schmales Gebäude, mit einem chinesischen Drachen als namenschild, mit einer Laterne (?). Drinnen gab es mehrere unterirdische Räume. Pablo schaffte es mit dem Besitzer einen Termin auszumachen, um 6 oder halb 6, und sagte mir dies als wir schon nicht mehr da waren: also, beda, um 6! (halb 6). Ich und er waren glücklich und aufgeregt. Es fanden noch viele andere Handlungen statt, an welche ich mich nicht erinnere.",1348852680000,2012-09-28 17:18:00
"Ich arbeitete für Daniel Huber, und sollte haftgrund an eine fliesenwand anbringen. Ich musste aus irgendeinem Grund zurück in die Firma, und hörte jemand in der Schreinerei. Ich öffnete die Tür um zu schauen wer es sei, und als ich die Tür öffnete sah ich Andreas, gerade vom wc Raum zurück kehren. Er kam raus und schiss mich zusammen, wieso ich denn bloss eine wand gestrichen habe, dies sei sehr schlecht, so könne er mit mir nicht arbeiten, denn und aber, weil und ja etc. Ich ging zurück auf die Baustelle, um mir das anzusehen, gübelin und hasler (?) Waren auch da.
Ich fragte mich wieso hasler überhaupt noch arbeitete, er hatte doch einen beinbruch erlitten. Als ich reinkam fragte ich gübelin was denn das Problem sei, Andreas hätte doch genau erklärt wo zu streichen, und nun habe er gesagt es sei doch nicht richtig. Gübelin sagte nicht nichts, schüttelte nur den Kopf. Als ich im Raum war wo ich gestrichen hatte, sah ich dass Andreas bloss hier und dort einmal gerollert hatte, nix verteilt hatte und mehr sauerei gemacht hatte als was anderes alle 4 wände waren mehr verschlarket als gestrichen. Gübelin sagte darauf nur, ich solle mal das Treppenhaus und der hauseingang ansehen. Da war alles vollgetropft mit der braunen, sehr klebrig zähen sosse. Ich versuchte noch das nötigste wegzuputzen, und dann ging ich bevor Daniel käme und mir die schuld an der sauerei gab. Draussen überlegte ich noch, wieso ich bloss eine wand gestrichen hatte, ich konnte einfach nicht glauben, dass ich Andreas so falsch verstanden hatte.
Ich wusste, ihnen musste einfach einen neuen job haben, diese scheisse war einfach nix mehr für mich.",1348819800000,2012-09-28 08:10:00
"2 oder mehr Leute führten Krieg, schossen mit speziellen Pistole auf sich. Man musste aufpassen das sie einem nicht trafen. Ich wollte noch käse kaufen, aber gerade als ich ankam schlossen sie. Ich war vorhin schon dagewesen, da hatten sie noch offen ",1348906200000,2012-09-29 08:10:00
"Ich holte mit einem kipp Lastwagen (ford) einen riesigen sack Erde, bei einer Firma so wie vonmoos oder ähnlich. Ich wendete den Laster sehr geschickt, in einer einen Gasse. Dann wollte ich Hilfe holen, von einem staplerFahrer, damit er mir den big bag aufladen würde. Er sagte, er komme sobald er Zeit habe. Die Riesen Firma gewährte obdachlosen und reisenden obdach, sie durften da arbeiten und zelten, auf dem Firmen Gelände. Die meisten waren lesbisch oder schwul. Eine junge Frau z.b. hatte eine Stimme wie ein Mann. Sie alle durften arbeiten, es war sehr erstaunlich, aber wahrscheinlich hatten sie einen sehr geringen Lohn, was es für den Arbeitgeber natürlich interessant machte. Ich ging in die Firmen eigenen piscina, oder Hallenbad, es gab 2 Becken. Von da sprang ich auf Füssen und Händen (hechtsprung) davon, und mit der Zeit wurde ich schneller und besser. Jemand bewunderte die Bewegungen. Ausserhalb des firmengeländes gab es eine Strasse, wo ein sehr geschäftiges treiben herrschte. Viele schlitzaugen wurden von Europäer herumgeführt und zu Geschäften überredet. Alle könnten chinesisch oder japanisch. Wir Sassen an einem runden kaffe tischchen. Als ich ein kaba schloss zu knacken versuchte, merkte ich dass es sehr einfach ging. Ein junger Europäer ging mit einer schlitzäugin an mir vorbei, und wahrscheinlich wollte er ihr Schlösser verkaufen, denn ich quatschte die schlitzäugin an, auf erfundenes chinesisch. Ich sagte ihr (natürlich verstand sie nichts) dass ich die Schlösser knacken könne. Als ich es ihr zeigte, sagte sie ihr chinesisches oooohhhhh! Sie sass gleich zu uns an den Tisch, und bestellte etwas auf chinesisch. Die serviertochter Verstand sie nicht, und ich sagte es sei wahrscheinlich das, was sie soeben auf den Tisch gestellt hatte, ein spezielles sandwich mit untypischen Inhalten. Ich knackte as Schloss fertig indem ich es so drehte, dass die kügelchen raus/runterfallen konnten. Ich hatte als Werkzeug ein hacken und ein messerli, mit welchem ich die einzelnen kügelchen hochdrücken konnte, dann gab es ein klick, und es fiel raus. Ich hatte nur noch den Zylinder in der hand",1348992600000,2012-09-30 08:10:00
"Ich bewohnte mit unter anderen sidi eine alte Ruine. Sidi kam mit anderen, sie hatten kein Zuhause mehr, und ich verscheuchte alle parkierte Autos, damit wir Platz für obdachlose schaffen könnten. Sidi spielte sehr gut Schlagzeug, ein sehr spezieller Rhythmus. Ich begleitete ihn mit einer e Gitarre, und musste gar nicht viel tun, denn er spielte so gut, ich musste nur ein paar töne einbringen.",1348992600000,2012-09-30 08:10:00
"Wohnte in einem mehrstöckiger bauernhaus, im Erdgeschoss gab es drei verschiedene Zimmer, wo jeweils ein anderer Mann wohnte.
Jeder versteckte etwas, oder war ein potenzieller mörder. Ich ging bei jedem einmal rein, bei einem, dem letzten, gabs  eine wandnische wo eine Pistole drin versteckt war.
Ich fuhr dann von da fort, mit Basil oder jemanden anderes, und zwar fuhr ich mit ganz speziellen Autos, mehr gezeichnete als echte, auf einer rennpiste die mehrere kurven und abhänge hatte. Einmal mussten wir anhalten weil etwas am Auto kaputt war oder mich jemand anhielt.
In einem Raum angekommen, wo sie wieder einmal einen Mörder zu entlarven versuchten, half ich mit einem uralten dixionnär mit, indem ich einen Begriff nachschlug welchen es heutzutage gar nicht mehr gab, und als ich den Begriff dann verstand, konnte ich auch den mörder endgültig identifizieren. Er wollte gerade aus dem Raum oder ladelokal gehen, als ich auf ihn zeigte.
Ich verliess den Raum, und auf der aussenseite wartete ich bei einem erdgang , nicht grösser als eine fuchshöhle, welcher vom Raum herkam, bis desire rausgekrochen kam. Ich half ihr den letzten Meter, und als ihr Kopf in reichweite des meinen war, küssten wir uns gierig, zuerst mit den Lippen, dann mit der Zunge.
Sie war an meiner Stelle durch den Gang gekrochen, etwa 3/4 Stunde lang. Ich bewundert sie denn ich hätte das niemals gekonnt.
Ich musste eine zwiebeluhr richten, und zwar eine schraube anziehen welche in der Mitte der Uhr war. Die Uhr hatten wir relativ neu, und es erstaunte mich dass ich sie bereits richten/flicken musste.",1349089200000,2012-10-01 11:00:00
"Mit luk und jemand anderem auf arbeit gewesen. Wir hatten ein lastwägelchen voll mit teer, und führen eine lange Strasse welche im bau war entlang. Ein wasserkanal  ging auf der rechten Seite entlang. Wir führen unter mehreren Brücken durch und bei einer hielten wir und kippen den heissen teer  aus, um ihn zu verteilen. Dann aber saßen wir nieder und Assen zuerst die mitgebrachten sandwichs. Wir Sassen auf einem Haufen kies oder so. Es kam jemand und ich fragte diesen ob es genügen würde wenn wir den teer erst nach dem Essen verteilen würden, dieser aber sagte dass der teer bereits am kalt werden sei und er sich nicht mehr verteilen lasse. Ich aber sagte dass der teer am Haufen war und unter der erstarrten  decke noch warm bleiben würde. Wir hatten die kruke vergessen mitzunehmen. Mir fielen  beim arbeiten mehrere adriastützten um, und nur durch geschicktes bewegen des linken fusses  sowie sehr viel Glück ko nnte ich verhindern dass mir mindestens 2 stützen nicht auf die Füsse fielen.",1349168520000,2012-10-02 09:02:00
"Ich knutschte mit lena aus Italien rum. Sie fand ich stinke, und wollte mich erst wieder küssen wenn ich nicht mehr stinkte.",1349168460000,2012-10-02 09:01:00
"War mit Stefan im vallone im wc Raum. Ich wollte irgendwohin  gehen, und Stefan wollte mich daran hindern. Wir stritten, und ich hatte Angst vor ihm. Ich musste mich entscheiden, was ich genau mitnehmen wollte, es lagen extrem viele Sachen rum, alles auf verschiedenen B
Beigen  sortiert. Der ganze Vorraum des wc's war voll. Ich könnte mich aber nicht entscheiden, ich wusste aber dass wenn ich gehen wollte nur ein paar Sachen aus einer einzigen Beige mitnehmen könnte.",1349168400000,2012-10-02 09:00:00
"Ich baute für Daniel Huber ein riesiges Haus um. Aber eigentlich arbeitete ich für Andreas Huber, denn mit Daniel hatte ich Streit. In dem Haus welches wir umbauten waren die Leute bereits eingezogen, und hatten sich eingerichtet. Ich musste nochdiepassende letzten Werkzeuge in einem Riesen bigbag herauszerren und etwa 3 Häuser weiter die Strasse entlang Herren, mit 2 schnüren welche ich uber die schultern geworfen hatte.
Ich fuhr auch noch Auto, auf einer Autobahn mit mehrere anderen Leuten. In der Stadt oder umgebung demonstrierten sie wie wild.",1349261400000,2012-10-03 10:50:00
"Ich war in einer Schule, wo das Zimmer wie in Italien in der sek war. Ich sass ganz zuhinterst links an der bankreihe näher am Gang. Rechts von mir, auf der anderen gangseite waren die macker  der Klasse, oder eben die tonangeber. Sie alle Assen an einem anderen Ort, nicht in der Kantine, wo das Essen grausam war. Ich versuchte herauszufinden wo, und als ich es wusste sah ich dass man da sogar Hanf einkaufen konnte. Und ganz feines Essen. Ich versuchte noch bei einem der macker herauszufinden was sie Assen, und machte Eindruck bei ihnen indem ich in aller Lautstärke über das Essen der Kantine reklamierte. Wir bekamen noch englisch Hausaufgaben, und zwar müssten wir die andere Seite der faltbroschure welche wir gerade studiert hatten noch ausfüllen. Ich wusste nicht welche Rückseite gemeint war, und der Lehrer zeigte mir dann wie man die Broschüre aufmachen und wieder so faltete  dass die Rückseite lesbar wurde. Sie war blau, und so gross wie Touristen Broschüren.",1349260680000,2012-10-03 10:38:00
"War an einer riesigen goa  Party. Sie war so gross dass man mit der metro von einem Ende zum anderen geben musste. Ich und jacqueline gingen auch kurz weg um in die herumgebaute riesenstadt  zu gehen, und fast hätten wir nicht mehr zurückgefunden. Als wir zur Party zurück kamen, waren wir beim chillout angekommen, und wir staunten dass es sogar ein chillout gab. Ich musste eine Weile auf jacqueline warten, und schaute mir die verschiedenen verkaufsstände an, unter welchen auch ein paar schweizer wahren. Die metro war sehr modern. Irgendwo kurz vor dem Partygelände und der Metro hatte es eine gefährliche Gegend.",1349260380000,2012-10-03 10:33:00
"In einem Hotel mit meinem Rucksack angekommen. Das Zimmer war mit min. 8 Zimmer ausgerüstet, immer 2 betten übereinander. Es war der Eingang, dann ging man rechts ins Zimmer rein, wo man rechts 2 doppelbette hatte, längs an der Innenwand, dann an der linken aussenwand ein doppelbett und geradeaus an der aussenwand ein doppelbett. Es waren alles hochbette. An der aussenwand geradeaus gabs ein Fenster.
Samuel Müller war auch da und begrüßte mich recht herzlich. Wir hatten uns ewig nicht gesehen. Dazu waren in den 2 unteren betten an der rechten Innenwand sicher 2 junge frauen. Eine dritte war an meinem fussende, beim Fenster, und begutachtete meine Füsse, und sagte ich hätte  da ein ""***"", auf alle fälle war es eine Art loch oder Pilz im fuss, und ich müsse etwas dagegen tun wenn ich etwas von ihnen wolle.
Wir wollten etwas essen und gingen raus, wo mehrere Chinesen oder Japaner, sehr schrill angezogen, so wie rocknroll Stars, herumliefen. Die welche aussahen wie Männer, schwarzen bärten und schnäuzen hatten weibliche Körper und Stimmen, sowie die welche aussahen wie Frauen hatten Männer Körper und sehr tiefe Stimmen. Ein kleines Kind war da, und wir hingen ihm ein Strauss röhren nudeln an den arsch, so dass es aussah als ob erihn Scheissen würde, er machte dazu noch die passenden grimassen. Wir lachten uns abartig kaputt. Ich musste derart lachen, das ich mich bog und auf die Schenkel klopfte, und erwachte.",1349259540000,2012-10-03 10:19:00
